Start;Duration;Pitch;Velocity;Instrument
226.625000;0.473958;57;112;piano
227.000000;0.123958;63;127;piano
227.125000;0.236458;53;112;piano
227.125000;0.236458;56;112;piano
227.125000;0.248958;61;127;piano
231.625000;0.998958;44;115;piano
231.625000;0.998958;47;115;piano
231.625000;0.998958;53;115;piano
232.625000;0.973958;46;110;piano
232.625000;0.973958;48;110;piano
232.625000;0.973958;54;110;piano
233.625000;0.498958;46;104;piano
233.625000;0.498958;50;104;piano
233.625000;0.498958;55;104;piano
234.125000;0.498958;55;102;piano
234.125000;0.855208;50;102;piano
234.125000;0.855208;62;102;piano
234.125000;0.973958;57;102;piano
234.625000;0.473958;54;82;piano
235.000000;0.123958;50;96;piano
235.000000;0.123958;62;96;piano
235.125000;0.248958;50;96;piano
235.125000;0.248958;55;96;piano
235.125000;0.248958;59;96;piano
235.125000;0.248958;62;96;piano
239.625000;0.948958;47;96;piano
239.625000;0.948958;50;96;piano
239.625000;0.948958;56;96;piano
240.625000;0.948958;48;78;piano
240.625000;0.948958;51;78;piano
240.625000;0.948958;57;78;piano
241.625000;0.333333;49;70;piano
241.625000;0.333333;53;70;piano
241.625000;0.333333;58;70;piano
242.125000;0.333333;58;58;piano
242.125000;0.689583;53;58;piano
242.125000;0.689583;65;58;piano
242.125000;0.808333;60;58;piano
242.625000;0.473958;57;49;piano
243.000000;0.117708;53;49;piano
243.000000;0.117708;65;49;piano
243.125000;0.998958;53;39;piano
243.125000;0.998958;58;39;piano
243.125000;0.998958;62;39;piano
243.125000;0.998958;65;39;piano
244.958333;0.165625;65;39;piano
244.958333;0.165625;77;39;piano
245.125000;0.165625;65;39;piano
245.125000;0.165625;77;39;piano
245.458333;0.082292;75;39;piano
245.458333;0.082292;87;39;piano
245.625000;0.082292;75;39;piano
245.625000;0.082292;87;39;piano
245.958333;0.082292;74;39;piano
245.958333;0.082292;86;39;piano
246.125000;0.082292;74;39;piano
246.125000;0.082292;86;39;piano
246.458333;0.082292;73;39;piano
246.458333;0.082292;85;39;piano
246.625000;0.082292;73;39;piano
246.625000;0.082292;85;39;piano
246.958333;0.082292;72;39;piano
246.958333;0.082292;84;39;piano
247.125000;0.082292;72;39;piano
247.125000;0.082292;84;39;piano
247.458333;0.082292;71;39;piano
247.458333;0.082292;83;39;piano
247.625000;0.082292;71;39;piano
247.625000;0.082292;83;39;piano
247.958333;0.082292;70;39;piano
247.958333;0.082292;82;39;piano
248.125000;0.082292;70;39;piano
248.125000;0.082292;82;39;piano
248.458333;0.473958;69;33;piano
248.458333;0.473958;81;33;piano
248.958333;0.082292;68;39;piano
248.958333;0.082292;80;39;piano
249.125000;0.082292;68;39;piano
249.125000;0.082292;80;39;piano
249.458333;0.082292;80;39;piano
249.458333;0.082292;92;39;piano
249.625000;0.082292;80;39;piano
249.625000;0.082292;92;39;piano
249.958333;0.082292;79;39;piano
249.958333;0.082292;91;39;piano
250.125000;0.082292;79;39;piano
250.125000;0.082292;91;39;piano
250.458333;0.082292;78;39;piano
250.458333;0.082292;90;39;piano
250.625000;0.082292;78;39;piano
250.625000;0.082292;90;39;piano
250.958333;0.082292;77;39;piano
250.958333;0.082292;89;39;piano
251.125000;0.082292;77;39;piano
251.125000;0.082292;89;39;piano
251.458333;0.082292;76;39;piano
251.458333;0.082292;88;39;piano
251.625000;0.082292;76;39;piano
251.625000;0.082292;88;39;piano
251.958333;0.082292;75;39;piano
251.958333;0.082292;87;39;piano
252.125000;0.082292;75;39;piano
252.125000;0.082292;87;39;piano
252.458333;0.473958;74;33;piano
252.458333;0.473958;86;33;piano
252.958333;0.082292;74;39;piano
252.958333;0.082292;86;39;piano
253.125000;0.082292;74;39;piano
253.125000;0.082292;86;39;piano
253.458333;0.082292;85;39;piano
253.458333;0.082292;97;39;piano
253.625000;0.082292;85;40;piano
253.625000;0.082292;97;40;piano
253.958333;0.082292;83;44;piano
253.958333;0.082292;95;44;piano
254.125000;0.082292;83;46;piano
254.125000;0.082292;95;46;piano
254.458333;0.082292;81;50;piano
254.458333;0.082292;93;50;piano
254.625000;0.082292;81;52;piano
254.625000;0.082292;93;52;piano
254.958333;0.082292;80;56;piano
254.958333;0.082292;92;56;piano
255.125000;0.082292;80;58;piano
255.125000;0.082292;92;58;piano
255.458333;0.082292;78;58;piano
255.458333;0.082292;90;58;piano
255.625000;0.082292;78;58;piano
255.625000;0.082292;90;58;piano
255.958333;0.082292;76;58;piano
255.958333;0.082292;88;58;piano
256.125000;0.082292;76;58;piano
256.125000;0.082292;88;58;piano
256.458333;0.082292;73;58;piano
256.458333;0.082292;85;58;piano
256.625000;0.082292;73;58;piano
256.625000;0.082292;85;58;piano
256.958333;0.082292;69;58;piano
256.958333;0.082292;81;58;piano
257.125000;0.082292;69;58;piano
257.125000;0.082292;81;58;piano
257.458333;0.082292;68;58;piano
257.458333;0.082292;80;58;piano
257.625000;0.082292;68;58;piano
257.625000;0.082292;80;58;piano
257.958333;0.082292;67;58;piano
257.958333;0.082292;79;58;piano
258.125000;0.082292;67;58;piano
258.125000;0.082292;79;58;piano
258.458333;0.082292;66;58;piano
258.458333;0.082292;78;58;piano
258.625000;0.082292;66;58;piano
258.625000;0.082292;78;58;piano
258.958333;0.082292;65;58;piano
258.958333;0.082292;77;58;piano
259.125000;0.082292;65;58;piano
259.125000;0.082292;77;58;piano
259.458333;0.082292;75;58;piano
259.458333;0.082292;87;58;piano
259.625000;0.082292;75;58;piano
259.625000;0.082292;87;58;piano
259.958333;0.082292;75;60;piano
259.958333;0.082292;87;60;piano
260.125000;0.082292;75;62;piano
260.125000;0.082292;87;62;piano
260.458333;0.082292;75;67;piano
260.458333;0.082292;87;67;piano
260.625000;0.082292;75;69;piano
260.625000;0.082292;87;69;piano
260.958333;0.165625;75;74;piano
260.958333;0.165625;87;74;piano
261.125000;1.165625;75;76;piano
261.125000;1.165625;87;76;piano
262.291667;0.165625;73;76;piano
262.291667;0.165625;85;76;piano
262.458333;0.165625;71;76;piano
262.458333;0.165625;83;76;piano
262.625000;0.165625;70;76;piano
262.625000;0.165625;82;76;piano
262.791667;0.165625;68;76;piano
262.791667;0.165625;80;76;piano
262.958333;0.165625;66;76;piano
262.958333;0.165625;78;76;piano
263.125000;0.165625;65;76;piano
263.125000;0.165625;77;76;piano
263.458333;0.082292;75;76;piano
263.458333;0.082292;87;76;piano
263.625000;0.082292;75;76;piano
263.625000;0.082292;87;76;piano
263.958333;0.082292;75;76;piano
263.958333;0.082292;87;76;piano
264.125000;0.082292;75;79;piano
264.125000;0.082292;87;79;piano
264.458333;0.082292;75;84;piano
264.458333;0.082292;87;84;piano
264.625000;0.082292;75;87;piano
264.625000;0.082292;87;87;piano
264.958333;0.165625;73;92;piano
264.958333;0.165625;85;92;piano
265.125000;1.165625;82;96;piano
265.125000;1.165625;94;96;piano
266.291667;0.082292;80;80;piano
266.291667;0.082292;92;80;piano
266.458333;0.082292;78;77;piano
266.458333;0.082292;90;77;piano
266.625000;0.082292;77;74;piano
266.625000;0.082292;89;74;piano
266.791667;0.082292;72;71;piano
266.791667;0.082292;84;71;piano
266.958333;0.082292;73;68;piano
266.958333;0.082292;85;68;piano
267.183333;1.106250;87;64;piano
267.125000;1.165625;75;64;piano
268.291667;0.165625;73;61;piano
268.291667;0.165625;85;61;piano
268.458333;0.165625;71;64;piano
268.458333;0.165625;83;64;piano
268.625000;0.165625;67;67;piano
268.625000;0.165625;79;67;piano
268.791667;0.165625;68;70;piano
268.791667;0.165625;80;70;piano
268.958333;0.157292;69;61;piano
268.958333;0.157292;81;61;piano
269.125000;0.000000;58;64;piano
269.291667;0.165625;61;66;piano
269.458333;0.165625;66;69;piano
269.625000;0.165625;61;72;piano
269.125000;0.666667;58;64;piano
269.791667;0.332292;58;74;piano
269.125000;0.998958;70;64;piano
269.958333;0.165625;66;77;piano
270.125000;0.000000;59;80;piano
270.291667;0.165625;64;78;piano
270.458333;0.165625;68;75;piano
270.625000;0.165625;64;72;piano
270.125000;0.666667;59;80;piano
270.958333;0.165625;68;66;piano
271.125000;0.165625;64;64;piano
270.791667;0.500000;59;69;piano
271.458333;0.165625;64;58;piano
271.625000;0.165625;68;55;piano
271.791667;0.165625;64;52;piano
271.291667;0.666667;59;61;piano
270.125000;1.998958;71;80;piano
271.958333;0.165625;59;49;piano
272.125000;0.000000;58;64;piano
272.291667;0.165625;61;64;piano
272.458333;0.165625;66;64;piano
272.625000;0.165625;61;64;piano
272.125000;0.666667;58;64;piano
272.958333;0.157292;66;64;piano
272.791667;0.332292;58;64;piano
272.125000;0.998958;70;64;piano
273.125000;0.000000;56;64;piano
273.291667;0.165625;61;63;piano
273.458333;0.165625;66;62;piano
273.625000;0.165625;61;60;piano
273.125000;0.666667;56;64;piano
273.958333;0.165625;66;58;piano
274.125000;0.165625;61;56;piano
273.791667;0.500000;56;59;piano
274.458333;0.165625;61;54;piano
274.625000;0.165625;65;52;piano
274.791667;0.165625;61;51;piano
274.291667;0.666667;56;55;piano
274.958333;0.165625;56;49;piano
273.125000;1.998958;68;64;piano
275.125000;0.000000;54;64;piano
275.291667;0.165625;58;64;piano
275.458333;0.165625;63;64;piano
275.625000;0.165625;58;64;piano
275.125000;0.666667;54;64;piano
275.791667;0.332292;54;64;piano
275.125000;0.998958;66;64;piano
275.958333;0.165625;63;64;piano
276.125000;0.000000;53;64;piano
276.275000;0.148958;57;64;piano
276.425000;0.148958;60;64;piano
276.575000;0.148958;57;64;piano
276.125000;0.600000;53;64;piano
276.125000;0.748958;65;64;piano
276.725000;0.148958;53;64;piano
277.291667;0.165625;58;65;piano
277.291667;0.165625;65;65;piano
277.458333;0.157292;62;66;piano
277.791667;0.165625;62;69;piano
277.791667;0.165625;70;69;piano
277.958333;0.157292;65;70;piano
278.291667;0.165625;65;73;piano
278.291667;0.165625;74;73;piano
278.458333;0.157292;70;74;piano
278.791667;0.165625;70;77;piano
278.791667;0.165625;77;77;piano
278.958333;0.157292;74;78;piano
279.291667;0.165625;70;80;piano
279.291667;0.165625;79;80;piano
279.458333;0.165625;75;76;piano
279.625000;0.165625;70;72;piano
279.791667;0.157292;63;68;piano
280.125000;0.198958;57;76;piano
280.325000;0.098958;58;76;piano
280.425000;0.098958;57;76;piano
280.525000;0.098958;55;76;piano
280.625000;0.098958;57;76;piano
280.725000;0.198958;62;76;piano
281.025000;0.098958;60;64;piano
281.625000;0.165625;62;64;piano
281.625000;0.165625;70;64;piano
281.791667;0.165625;65;64;piano
281.958333;0.165625;62;64;piano
282.125000;0.165625;64;64;piano
282.125000;0.165625;70;64;piano
282.291667;0.165625;67;64;piano
281.125000;1.423958;58;64;piano
282.458333;0.157292;64;64;piano
282.791667;0.165625;64;64;piano
282.791667;0.165625;69;64;piano
282.625000;0.373958;58;76;piano
282.958333;0.165625;67;64;piano
283.000000;0.123958;57;76;piano
283.291667;0.165625;62;64;piano
283.291667;0.165625;69;64;piano
283.458333;0.157292;66;64;piano
283.791667;0.165625;66;64;piano
283.791667;0.165625;74;64;piano
283.958333;0.157292;69;66;piano
284.291667;0.165625;69;70;piano
284.291667;0.165625;78;70;piano
284.458333;0.157292;74;72;piano
284.791667;0.165625;74;76;piano
284.791667;0.165625;81;76;piano
284.958333;0.157292;78;78;piano
285.291667;0.165625;74;80;piano
285.291667;0.165625;83;80;piano
285.458333;0.165625;79;80;piano
285.625000;0.165625;74;80;piano
285.791667;0.157292;67;80;piano
286.125000;0.198958;61;96;piano
286.325000;0.098958;62;88;piano
286.425000;0.098958;61;85;piano
286.525000;0.098958;59;81;piano
286.625000;0.098958;61;78;piano
286.725000;0.298958;66;74;piano
287.025000;0.098958;64;53;piano
287.791667;0.165625;66;58;piano
287.791667;0.165625;74;58;piano
287.125000;0.948958;62;49;piano
287.958333;0.165625;69;62;piano
287.958333;0.165625;78;62;piano
288.291667;0.165625;74;60;piano
288.291667;0.165625;81;60;piano
288.458333;0.157292;78;64;piano
288.458333;0.157292;86;64;piano
288.791667;0.165625;78;70;piano
288.791667;0.165625;87;70;piano
288.958333;0.165625;75;64;piano
288.958333;0.165625;81;64;piano
289.791667;0.165625;66;58;piano
289.791667;0.165625;74;58;piano
289.125000;0.948958;62;49;piano
289.958333;0.165625;69;62;piano
289.958333;0.165625;78;62;piano
290.291667;0.165625;74;60;piano
290.291667;0.165625;81;60;piano
290.458333;0.157292;78;64;piano
290.458333;0.157292;86;64;piano
290.791667;0.165625;78;64;piano
290.791667;0.165625;87;64;piano
290.958333;0.157292;75;64;piano
290.958333;0.157292;81;64;piano
291.291667;0.165625;86;64;piano
291.291667;0.165625;94;64;piano
291.458333;0.157292;82;64;piano
291.458333;0.157292;91;64;piano
291.791667;0.165625;82;64;piano
291.791667;0.165625;91;64;piano
291.958333;0.157292;79;64;piano
291.958333;0.157292;86;64;piano
292.291667;0.165625;79;64;piano
292.291667;0.165625;86;64;piano
292.458333;0.157292;74;64;piano
292.458333;0.157292;82;64;piano
293.125000;0.248958;67;76;piano
293.291667;0.165625;84;64;piano
293.291667;0.165625;91;64;piano
293.458333;0.157292;79;64;piano
293.458333;0.157292;87;64;piano
293.791667;0.165625;79;64;piano
293.791667;0.165625;87;64;piano
293.958333;0.157292;75;64;piano
293.958333;0.157292;84;64;piano
294.291667;0.165625;75;64;piano
294.291667;0.165625;84;64;piano
294.458333;0.157292;72;64;piano
294.458333;0.157292;79;64;piano
295.291667;0.165625;74;63;piano
295.291667;0.165625;83;63;piano
295.458333;0.157292;70;62;piano
295.458333;0.157292;79;62;piano
295.791667;0.165625;70;59;piano
295.791667;0.165625;79;59;piano
295.958333;0.157292;67;58;piano
295.958333;0.157292;74;58;piano
296.291667;0.165625;66;56;piano
296.291667;0.165625;74;56;piano
296.458333;0.157292;62;54;piano
296.458333;0.157292;69;54;piano
297.791667;0.165625;65;58;piano
297.791667;0.165625;74;58;piano
297.125000;0.998958;62;58;piano
297.958333;0.165625;68;62;piano
297.958333;0.165625;77;62;piano
298.291667;0.165625;74;58;piano
298.291667;0.165625;81;58;piano
298.458333;0.157292;78;61;piano
298.458333;0.157292;86;61;piano
298.791667;0.165625;78;64;piano
298.791667;0.165625;87;64;piano
298.958333;0.165625;75;68;piano
298.958333;0.165625;81;68;piano
299.791667;0.165625;65;58;piano
299.791667;0.165625;74;58;piano
299.125000;0.998958;62;58;piano
299.958333;0.165625;68;62;piano
299.958333;0.165625;77;62;piano
300.291667;0.165625;74;58;piano
300.291667;0.165625;81;58;piano
300.458333;0.157292;78;61;piano
300.458333;0.157292;86;61;piano
300.791667;0.165625;78;64;piano
300.791667;0.165625;87;64;piano
300.958333;0.157292;75;64;piano
300.958333;0.157292;81;64;piano
301.291667;0.165625;91;64;piano
301.291667;0.165625;98;64;piano
301.458333;0.157292;86;64;piano
301.458333;0.157292;94;64;piano
301.791667;0.165625;86;64;piano
301.791667;0.165625;94;64;piano
301.958333;0.157292;82;64;piano
301.958333;0.157292;91;64;piano
302.291667;0.165625;82;64;piano
302.291667;0.165625;91;64;piano
302.458333;0.157292;79;64;piano
302.458333;0.157292;86;64;piano
303.125000;0.236458;71;64;piano
303.291667;0.165625;84;64;piano
303.291667;0.165625;91;64;piano
303.458333;0.157292;79;64;piano
303.458333;0.157292;87;64;piano
303.791667;0.165625;79;64;piano
303.791667;0.165625;87;64;piano
303.958333;0.157292;75;64;piano
303.958333;0.157292;84;64;piano
304.541667;0.082292;68;76;piano
304.625000;0.748958;68;76;piano
305.375000;0.248958;67;78;piano
305.625000;0.248958;75;76;piano
305.875000;0.248958;74;88;piano
306.125000;0.248958;72;86;piano
306.375000;0.248958;70;84;piano
306.625000;0.248958;69;81;piano
306.875000;0.248958;67;79;piano
307.125000;0.098958;66;75;piano
307.225000;0.098958;67;75;piano
307.325000;0.098958;66;74;piano
307.425000;0.098958;65;73;piano
307.525000;0.098958;66;72;piano
307.625000;1.748958;69;70;piano
309.375000;0.248958;67;52;piano
309.625000;0.248958;63;50;piano
309.875000;0.248958;60;48;piano
310.125000;0.248958;57;45;piano
310.375000;0.248958;55;43;piano
310.625000;0.498958;50;39;piano
311.125000;0.078125;70;33;piano
311.208333;0.000000;87;39;piano
311.208333;0.165625;87;39;piano
311.291667;0.082292;78;39;piano
311.375000;0.082292;70;39;piano
311.458333;0.000000;86;39;piano
311.458333;0.165625;86;49;piano
311.541667;0.082292;78;39;piano
311.625000;0.082292;70;39;piano
311.708333;0.000000;86;39;piano
311.708333;0.165625;86;49;piano
311.791667;0.082292;78;39;piano
311.875000;0.082292;70;39;piano
311.958333;0.000000;85;39;piano
311.958333;0.165625;85;49;piano
312.041667;0.082292;78;39;piano
312.125000;0.082292;70;39;piano
312.208333;0.000000;85;39;piano
312.208333;0.165625;85;49;piano
312.291667;0.082292;78;39;piano
312.375000;0.082292;70;39;piano
312.458333;0.000000;84;39;piano
312.458333;0.165625;84;49;piano
312.541667;0.082292;78;39;piano
312.625000;0.082292;70;39;piano
312.708333;0.000000;84;39;piano
312.708333;0.165625;84;49;piano
312.791667;0.082292;78;39;piano
312.875000;0.082292;70;39;piano
312.958333;0.000000;83;39;piano
312.958333;0.165625;83;49;piano
313.041667;0.082292;78;39;piano
313.125000;0.082292;71;39;piano
313.208333;0.000000;83;39;piano
313.208333;0.165625;83;49;piano
313.291667;0.082292;77;39;piano
313.375000;0.082292;71;39;piano
313.458333;0.000000;82;39;piano
313.458333;0.165625;82;49;piano
313.541667;0.082292;77;39;piano
313.625000;0.082292;71;39;piano
313.708333;0.000000;82;39;piano
313.708333;0.165625;82;49;piano
313.791667;0.082292;77;39;piano
313.875000;0.082292;71;39;piano
313.958333;0.000000;81;39;piano
313.958333;0.165625;81;49;piano
314.041667;0.082292;77;39;piano
314.125000;0.082292;71;39;piano
314.208333;0.000000;81;39;piano
314.208333;0.165625;81;49;piano
314.291667;0.082292;77;39;piano
314.375000;0.082292;71;39;piano
314.458333;0.000000;79;39;piano
314.458333;0.165625;79;49;piano
314.541667;0.082292;77;39;piano
314.625000;0.082292;71;39;piano
314.708333;0.000000;79;39;piano
314.708333;0.165625;79;49;piano
314.791667;0.082292;77;39;piano
314.875000;0.082292;71;39;piano
314.958333;0.000000;80;39;piano
314.958333;0.165625;80;49;piano
315.041667;0.082292;77;39;piano
315.125000;0.082292;70;39;piano
315.208333;0.000000;87;39;piano
315.208333;0.165625;87;59;piano
315.291667;0.082292;78;39;piano
315.375000;0.082292;70;39;piano
315.458333;0.000000;86;39;piano
315.458333;0.165625;86;49;piano
315.541667;0.082292;78;39;piano
315.625000;0.082292;70;39;piano
315.708333;0.000000;86;39;piano
315.708333;0.165625;86;49;piano
315.791667;0.082292;78;39;piano
315.875000;0.082292;70;39;piano
315.958333;0.000000;85;39;piano
315.958333;0.165625;85;49;piano
316.041667;0.082292;78;39;piano
316.125000;0.082292;70;39;piano
316.208333;0.000000;85;39;piano
316.208333;0.165625;85;49;piano
316.291667;0.082292;78;39;piano
316.375000;0.082292;70;39;piano
316.458333;0.000000;84;39;piano
316.458333;0.165625;84;49;piano
316.541667;0.082292;78;39;piano
316.625000;0.082292;70;39;piano
316.708333;0.000000;84;39;piano
316.708333;0.165625;84;49;piano
316.791667;0.082292;78;39;piano
316.875000;0.082292;70;39;piano
316.958333;0.000000;83;39;piano
316.958333;0.165625;83;49;piano
317.041667;0.082292;78;39;piano
317.125000;0.082292;71;39;piano
317.208333;0.000000;83;39;piano
317.208333;0.165625;83;49;piano
317.291667;0.082292;77;40;piano
317.375000;0.082292;71;42;piano
317.458333;0.000000;82;42;piano
317.458333;0.165625;82;52;piano
317.541667;0.082292;77;43;piano
317.625000;0.082292;71;44;piano
317.708333;0.000000;82;44;piano
317.708333;0.165625;82;55;piano
317.791667;0.082292;77;45;piano
317.875000;0.082292;71;46;piano
317.958333;0.000000;81;46;piano
317.958333;0.165625;81;58;piano
318.041667;0.082292;77;48;piano
318.125000;0.082292;71;49;piano
318.208333;0.000000;81;49;piano
318.208333;0.165625;81;61;piano
318.291667;0.082292;77;50;piano
318.375000;0.082292;71;51;piano
318.458333;0.000000;79;51;piano
318.458333;0.165625;79;64;piano
318.541667;0.082292;77;52;piano
318.625000;0.082292;71;54;piano
318.708333;0.000000;79;54;piano
318.708333;0.165625;79;67;piano
318.791667;0.082292;77;55;piano
318.875000;0.082292;71;56;piano
318.958333;0.000000;80;56;piano
318.958333;0.165625;80;70;piano
319.041667;0.082292;77;57;piano
319.125000;0.082292;72;58;piano
319.208333;0.000000;89;58;piano
319.208333;0.165625;89;88;piano
319.291667;0.082292;80;58;piano
319.375000;0.082292;72;58;piano
319.458333;0.000000;88;58;piano
319.458333;0.165625;88;73;piano
319.541667;0.082292;80;58;piano
319.625000;0.082292;72;58;piano
319.708333;0.000000;88;58;piano
319.708333;0.165625;88;73;piano
319.791667;0.082292;80;58;piano
319.875000;0.082292;72;58;piano
319.958333;0.000000;87;58;piano
319.958333;0.165625;87;73;piano
320.041667;0.082292;80;58;piano
320.125000;0.082292;73;58;piano
320.208333;0.000000;87;58;piano
320.208333;0.165625;87;73;piano
320.291667;0.082292;79;58;piano
320.375000;0.082292;73;58;piano
320.458333;0.000000;86;58;piano
320.458333;0.165625;86;73;piano
320.541667;0.082292;79;58;piano
320.625000;0.082292;73;58;piano
320.708333;0.000000;85;58;piano
320.708333;0.165625;85;73;piano
320.791667;0.082292;79;58;piano
320.875000;0.082292;73;58;piano
320.958333;0.000000;82;58;piano
320.958333;0.165625;82;73;piano
321.041667;0.082292;79;58;piano
321.125000;0.082292;74;58;piano
321.208333;0.000000;91;58;piano
321.208333;0.165625;91;88;piano
321.291667;0.082292;82;58;piano
321.375000;0.082292;74;58;piano
321.458333;0.000000;90;58;piano
321.458333;0.165625;90;73;piano
321.541667;0.082292;82;58;piano
321.625000;0.082292;74;58;piano
321.708333;0.000000;90;58;piano
321.708333;0.165625;90;73;piano
321.791667;0.082292;82;58;piano
321.875000;0.082292;74;58;piano
321.958333;0.000000;89;58;piano
321.958333;0.165625;89;73;piano
322.041667;0.082292;82;58;piano
322.125000;0.082292;75;58;piano
322.208333;0.000000;89;58;piano
322.208333;0.165625;89;73;piano
322.291667;0.082292;81;58;piano
322.375000;0.082292;75;58;piano
322.458333;0.000000;88;58;piano
322.458333;0.165625;88;73;piano
322.541667;0.082292;81;58;piano
322.625000;0.082292;75;58;piano
322.708333;0.000000;87;58;piano
322.708333;0.165625;87;73;piano
322.791667;0.082292;81;58;piano
322.875000;0.082292;75;58;piano
322.958333;0.000000;84;58;piano
322.958333;0.165625;84;73;piano
323.041667;0.082292;81;58;piano
323.125000;0.082292;76;58;piano
323.208333;0.000000;93;58;piano
323.208333;0.165625;93;88;piano
323.291667;0.082292;84;58;piano
323.375000;0.082292;76;58;piano
323.458333;0.000000;91;58;piano
323.458333;0.165625;91;73;piano
323.541667;0.082292;84;58;piano
323.625000;0.082292;76;58;piano
323.708333;0.000000;91;58;piano
323.708333;0.165625;91;73;piano
323.791667;0.082292;84;58;piano
323.875000;0.082292;76;58;piano
323.958333;0.000000;90;58;piano
323.958333;0.165625;90;73;piano
324.041667;0.082292;84;58;piano
324.125000;0.082292;76;58;piano
324.208333;0.000000;90;58;piano
324.208333;0.165625;90;73;piano
324.291667;0.082292;84;58;piano
324.375000;0.082292;76;58;piano
324.458333;0.000000;91;58;piano
324.458333;0.165625;91;73;piano
324.541667;0.082292;84;58;piano
324.625000;0.082292;76;58;piano
324.708333;0.000000;91;58;piano
324.708333;0.165625;91;73;piano
324.791667;0.082292;84;58;piano
324.875000;0.082292;84;58;piano
324.958333;0.000000;100;58;piano
324.958333;0.165625;100;73;piano
325.041667;0.082292;91;58;piano
325.125000;0.082292;84;58;piano
325.208333;0.000000;100;58;piano
325.208333;0.165625;100;88;piano
325.291667;0.082292;89;58;piano
325.375000;0.082292;84;58;piano
325.458333;0.000000;98;58;piano
325.458333;0.165625;98;73;piano
325.541667;0.082292;89;58;piano
325.625000;0.082292;84;58;piano
325.708333;0.000000;98;58;piano
325.708333;0.165625;98;73;piano
325.791667;0.082292;89;58;piano
325.875000;0.082292;84;58;piano
325.958333;0.000000;97;58;piano
325.958333;0.165625;97;73;piano
326.041667;0.082292;89;58;piano
326.125000;0.082292;83;58;piano
326.208333;0.000000;97;58;piano
326.208333;0.165625;97;73;piano
326.291667;0.082292;89;58;piano
326.375000;0.082292;83;58;piano
326.458333;0.000000;98;58;piano
326.458333;0.165625;98;73;piano
326.541667;0.082292;89;58;piano
326.625000;0.082292;86;58;piano
326.708333;0.000000;101;58;piano
326.708333;0.165625;101;73;piano
326.791667;0.082292;95;58;piano
326.875000;0.082292;77;58;piano
326.958333;0.000000;91;58;piano
326.958333;0.165625;91;73;piano
327.041667;0.082292;83;58;piano
327.125000;0.082292;76;58;piano
327.208333;0.000000;93;58;piano
327.208333;0.165625;93;88;piano
327.291667;0.082292;84;58;piano
327.375000;0.082292;76;58;piano
327.458333;0.000000;91;58;piano
327.458333;0.165625;91;73;piano
327.541667;0.082292;84;58;piano
327.625000;0.082292;76;58;piano
327.708333;0.000000;91;58;piano
327.708333;0.165625;91;73;piano
327.791667;0.082292;84;58;piano
327.875000;0.082292;76;58;piano
327.958333;0.000000;90;58;piano
327.958333;0.165625;90;73;piano
328.041667;0.082292;84;58;piano
328.125000;0.082292;76;58;piano
328.208333;0.000000;90;58;piano
328.208333;0.165625;90;73;piano
328.291667;0.082292;84;58;piano
328.375000;0.082292;76;58;piano
328.458333;0.000000;91;58;piano
328.458333;0.165625;91;73;piano
328.541667;0.082292;84;58;piano
328.625000;0.082292;76;58;piano
328.708333;0.000000;91;58;piano
328.708333;0.165625;91;73;piano
328.791667;0.082292;84;58;piano
328.875000;0.082292;84;58;piano
328.958333;0.000000;100;58;piano
328.958333;0.165625;100;73;piano
329.041667;0.082292;91;58;piano
329.125000;0.082292;84;58;piano
329.208333;0.000000;100;58;piano
329.208333;0.165625;100;88;piano
329.291667;0.082292;89;58;piano
329.375000;0.082292;84;58;piano
329.458333;0.000000;98;58;piano
329.458333;0.165625;98;73;piano
329.541667;0.082292;89;58;piano
329.625000;0.082292;84;58;piano
329.708333;0.000000;98;58;piano
329.708333;0.165625;98;73;piano
329.791667;0.082292;89;58;piano
329.875000;0.082292;84;58;piano
329.958333;0.000000;97;58;piano
329.958333;0.165625;97;73;piano
330.041667;0.082292;89;58;piano
330.125000;0.082292;83;58;piano
330.208333;0.000000;97;58;piano
330.208333;0.165625;97;73;piano
330.291667;0.082292;89;58;piano
330.375000;0.082292;83;58;piano
330.458333;0.000000;98;58;piano
330.458333;0.165625;98;73;piano
330.541667;0.082292;89;58;piano
330.625000;0.082292;83;58;piano
330.708333;0.000000;99;58;piano
330.708333;0.165625;99;73;piano
330.791667;0.082292;89;58;piano
330.875000;0.082292;83;58;piano
330.958333;0.000000;97;58;piano
330.958333;0.165625;97;73;piano
331.041667;0.082292;89;58;piano
331.125000;0.078125;83;49;piano
331.208333;0.082292;95;73;piano
331.291667;0.082292;85;58;piano
331.375000;0.082292;90;73;piano
331.458333;0.078125;78;49;piano
331.541667;0.082292;85;58;piano
331.625000;0.082292;82;58;piano
331.708333;0.082292;94;73;piano
331.791667;0.082292;85;58;piano
331.875000;0.082292;89;73;piano
331.958333;0.078125;77;49;piano
332.041667;0.082292;85;58;piano
332.125000;0.082292;80;58;piano
332.208333;0.082292;92;73;piano
332.291667;0.082292;82;58;piano
332.375000;0.082292;86;73;piano
332.458333;0.078125;74;49;piano
332.541667;0.082292;82;58;piano
332.625000;0.082292;78;58;piano
332.708333;0.082292;90;73;piano
332.791667;0.082292;82;58;piano
332.875000;0.082292;86;73;piano
332.958333;0.078125;74;49;piano
333.041667;0.082292;82;58;piano
333.125000;0.082292;77;58;piano
333.208333;0.082292;89;73;piano
333.291667;0.082292;79;58;piano
